year,Pos,Player,Image,Wkts,Mat,Inns,Over,Runs,BBI,Average,Economic,Strike_Rate,Four_wkt,Five_wkt,Team,Team_logo
2008.0, 75 ,Wilkin Mota,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Brett Geeves.png,1.0,4.0,2.0,3.0,36.0,1/24,36.0,12.0,18.0,0.0,0.0,PBKS,https://mir-s3-cdn-cf.behance.net/projects/404/614abb172278773.Y3JvcCwxNTAwLDExNzMsMCwxNA.png
2008.0, 76 ,Brett Geeves,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Andre Nel.png,1.0,2.0,2.0,8.0,91.0,1/50,91.0,11.37,48.0,0.0,0.0,DC,https://mir-s3-cdn-cf.behance.net/projects/404/c4137880005305.Y3JvcCw1OTEsNDYyLDQ1LDE2OA.jpg
2008.0, 77 ,Andre Nel,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Rohit Sharma.png,1.0,1.0,1.0,3.0,31.0,1/31,31.0,10.33,18.0,0.0,0.0,MI,https://static.vecteezy.com/system/resources/previews/059/494/375/non_2x/mumbai-indians-original-ipl-team-official-logo-premium-design-for-digital-download-free-vector.jpg
2008.0, 78 ,Rohit Sharma,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Ajantha Mendis.png,1.0,13.0,1.0,4.0,25.0,4/6,25.0,6.25,24.0,0.0,0.0,DEC,https://media.crictracker.com/media/attachments/1677234053985_Deccan-Chargers-logo.jpeg
2008.0, 79 ,Ajantha Mendis,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Vidyut Sivaramakrishnan.png,1.0,1.0,1.0,4.0,24.0,2/19,24.0,6.0,24.0,0.0,0.0,KKR,https://www.mbaskool.com/2015_images/stories/apr-images/ipl-logos01.jpg
2008.0, 80 ,Vidyut Sivaramakrishnan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Suresh Raina.png,1.0,9.0,1.0,2.0,22.0,1/22,22.0,11.0,12.0,0.0,0.0,CSK,https://assets.designhill.com/design-blog/wp-content/uploads/2025/03/1-5.jpg
2008.0, 81 ,Suresh Raina,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Sunil Joshi.png,1.0,16.0,2.0,3.0,30.0,2/0,30.0,9.0,20.0,0.0,0.0,CSK,https://assets.designhill.com/design-blog/wp-content/uploads/2025/03/1-5.jpg
2008.0, 82 ,Sunil Joshi,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Dinesh Salunkhe.png,1.0,4.0,4.0,9.0,82.0,1/27,82.0,8.94,55.0,0.0,0.0,RCB,https://wallpapers.com/images/hd/rcb-royal-challengers-bangalore-lion-logo-n8z0bqiop2wa2skq.jpg
2008.0, 83 ,Dinesh Salunkhe,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Dwaraka Ravi Teja.png,1.0,6.0,5.0,8.0,78.0,1/21,78.0,9.95,47.0,0.0,0.0,RR,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg/250px-This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg.png
2008.0, 84 ,Dwaraka Ravi Teja,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Mohammad Hafeez.png,1.0,7.0,1.0,2.0,19.0,1/19,19.0,9.5,12.0,0.0,0.0,Teja,
2008.0, 85 ,Mohammad Hafeez,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Abhishek Nayar.png,1.0,8.0,2.0,5.0,24.0,1/8,24.0,4.8,30.0,0.0,0.0,KKR,https://www.mbaskool.com/2015_images/stories/apr-images/ipl-logos01.jpg
2008.0, 86 ,Abhishek Nayar,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/PM Sarvesh Kumar.png,1.0,14.0,5.0,7.0,68.0,3/13,68.0,9.71,42.0,0.0,0.0,MI,https://static.vecteezy.com/system/resources/previews/059/494/375/non_2x/mumbai-indians-original-ipl-team-official-logo-premium-design-for-digital-download-free-vector.jpg
2008.0, 87 ,PM Sarvesh Kumar,,1.0,2.0,2.0,5.0,42.0,1/18,42.0,8.4,30.0,0.0,0.0,Kumar,
2009.0, 1 ,RP Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Anil Kumble.png,23.0,16.0,16.0,59.0,417.0,4/22,18.13,6.98,15.56,1.0,0.0,DEC,https://media.crictracker.com/media/attachments/1677234053985_Deccan-Chargers-logo.jpeg
2009.0, 2 ,Anil Kumble,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Pragyan Ojha.png,21.0,16.0,16.0,59.0,347.0,5/5,16.52,5.86,16.9,1.0,1.0,RCB,https://wallpapers.com/images/hd/rcb-royal-challengers-bangalore-lion-logo-n8z0bqiop2wa2skq.jpg
2009.0, 3 ,Pragyan Ojha,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Lasith Malinga.png,18.0,15.0,15.0,53.0,348.0,3/11,19.33,6.5,17.83,0.0,0.0,DEC,https://media.crictracker.com/media/attachments/1677234053985_Deccan-Chargers-logo.jpeg
2009.0, 4 ,Lasith Malinga,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Irfan Pathan.png,18.0,13.0,13.0,49.0,312.0,5/13,17.33,6.3,16.5,0.0,0.0,MI,https://static.vecteezy.com/system/resources/previews/059/494/375/non_2x/mumbai-indians-original-ipl-team-official-logo-premium-design-for-digital-download-free-vector.jpg
2009.0, 5 ,Irfan Pathan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Munaf Patel.png,17.0,14.0,14.0,50.0,390.0,3/24,22.94,7.74,17.76,0.0,0.0,PBKS,https://mir-s3-cdn-cf.behance.net/projects/404/614abb172278773.Y3JvcCwxNTAwLDExNzMsMCwxNA.png
2009.0, 6 ,Munaf Patel,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Shane Warne.png,16.0,11.0,11.0,35.0,241.0,5/21,15.06,6.91,13.06,0.0,0.0,RR,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg/250px-This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg.png
2009.0, 7 ,Shane Warne,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Muttiah Muralitharan.png,14.0,13.0,13.0,50.0,365.0,4/21,26.07,7.3,21.42,0.0,0.0,RR,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg/250px-This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg.png
2009.0, 8 ,Muttiah Muralitharan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Amit Mishra.png,14.0,13.0,13.0,50.0,261.0,3/11,18.64,5.22,21.42,0.0,0.0,CSK,https://assets.designhill.com/design-blog/wp-content/uploads/2025/03/1-5.jpg
2009.0, 9 ,Amit Mishra,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Yusuf Abdulla.png,14.0,11.0,11.0,42.0,294.0,5/17,21.0,6.97,18.07,0.0,0.0,DC,https://mir-s3-cdn-cf.behance.net/projects/404/c4137880005305.Y3JvcCw1OTEsNDYyLDQ1LDE2OA.jpg
2009.0, 10 ,Yusuf Abdulla,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Lakshmipathy Balaji.png,14.0,9.0,9.0,28.0,241.0,4/31,17.21,8.6,12.0,2.0,0.0,PBKS,https://mir-s3-cdn-cf.behance.net/projects/404/614abb172278773.Y3JvcCwxNTAwLDExNzMsMCwxNA.png
2009.0, 11 ,Lakshmipathy Balaji,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Praveen Kumar.png,13.0,13.0,13.0,37.0,316.0,5/24,24.3,8.46,17.23,1.0,0.0,CSK,https://assets.designhill.com/design-blog/wp-content/uploads/2025/03/1-5.jpg
2009.0, 12 ,Praveen Kumar,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Shadab Jakati.png,13.0,13.0,13.0,49.0,394.0,3/18,30.3,7.93,22.92,0.0,0.0,RCB,https://wallpapers.com/images/hd/rcb-royal-challengers-bangalore-lion-logo-n8z0bqiop2wa2skq.jpg
2009.0, 13 ,Shadab Jakati,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Albie Morkel.png,13.0,9.0,8.0,29.0,217.0,4/22,16.69,7.48,13.38,2.0,0.0,CSK,https://assets.designhill.com/design-blog/wp-content/uploads/2025/03/1-5.jpg
2009.0, 14 ,Albie Morkel,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Harbhajan Singh.png,13.0,12.0,12.0,40.0,324.0,4/32,24.92,8.1,18.46,0.0,0.0,CSK,https://assets.designhill.com/design-blog/wp-content/uploads/2025/03/1-5.jpg
2009.0, 15 ,Harbhajan Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Piyush Chawla.png,12.0,13.0,13.0,44.0,256.0,5/18,21.33,5.81,22.0,1.0,0.0,MI,https://static.vecteezy.com/system/resources/previews/059/494/375/non_2x/mumbai-indians-original-ipl-team-official-logo-premium-design-for-digital-download-free-vector.jpg
2009.0, 16 ,Piyush Chawla,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Rohit Sharma.png,12.0,14.0,14.0,45.0,308.0,4/17,25.66,6.86,22.41,0.0,0.0,PBKS,https://mir-s3-cdn-cf.behance.net/projects/404/614abb172278773.Y3JvcCwxNTAwLDExNzMsMCwxNA.png
2009.0, 17 ,Rohit Sharma,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Ishant Sharma.png,11.0,16.0,12.0,23.0,161.0,4/6,14.63,7.0,12.54,1.0,0.0,DEC,https://media.crictracker.com/media/attachments/1677234053985_Deccan-Chargers-logo.jpeg
2009.0, 18 ,Ishant Sharma,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Dwayne Bravo.png,11.0,11.0,11.0,43.0,297.0,5/12,27.0,6.9,23.45,0.0,0.0,KKR,https://www.mbaskool.com/2015_images/stories/apr-images/ipl-logos01.jpg
2009.0, 19 ,Dwayne Bravo,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Roelof van der Merwe.png,11.0,11.0,11.0,33.0,259.0,4/22,23.54,7.8,18.09,0.0,0.0,MI,https://static.vecteezy.com/system/resources/previews/059/494/375/non_2x/mumbai-indians-original-ipl-team-official-logo-premium-design-for-digital-download-free-vector.jpg
2009.0, 20 ,Roelof van der Merwe,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Vinay Kumar.png,9.0,10.0,10.0,34.0,248.0,3/20,27.55,7.29,22.66,0.0,0.0,der,
2009.0, 21 ,Vinay Kumar,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Amit Singh.png,9.0,11.0,11.0,32.0,271.0,4/40,30.11,8.38,21.55,0.0,0.0,RCB,https://wallpapers.com/images/hd/rcb-royal-challengers-bangalore-lion-logo-n8z0bqiop2wa2skq.jpg
2009.0, 22 ,Amit Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Suresh Raina.png,9.0,5.0,5.0,17.0,95.0,4/19,10.55,5.42,11.66,1.0,0.0,RR,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg/250px-This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg.png
2009.0, 23 ,Suresh Raina,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Sanath Jayasuriya.png,7.0,14.0,10.0,27.0,164.0,2/0,23.42,5.92,23.71,0.0,0.0,CSK,https://assets.designhill.com/design-blog/wp-content/uploads/2025/03/1-5.jpg
2009.0, 24 ,Sanath Jayasuriya,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Brad Hodge.png,7.0,12.0,9.0,19.0,163.0,3/14,23.28,8.57,16.28,0.0,0.0,MI,https://static.vecteezy.com/system/resources/previews/059/494/375/non_2x/mumbai-indians-original-ipl-team-official-logo-premium-design-for-digital-download-free-vector.jpg
2009.0, 25 ,Brad Hodge,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Yusuf Pathan.png,7.0,12.0,9.0,20.0,161.0,4/13,23.0,8.05,17.14,0.0,0.0,KKR,https://www.mbaskool.com/2015_images/stories/apr-images/ipl-logos01.jpg
2009.0, 26 ,Yusuf Pathan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Andrew Symonds.png,7.0,13.0,11.0,35.0,243.0,3/20,34.71,6.94,30.0,0.0,0.0,RR,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg/250px-This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg.png
2009.0, 27 ,Andrew Symonds,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Ravindra Jadeja.png,7.0,8.0,8.0,24.0,160.0,3/21,22.85,6.66,20.57,0.0,0.0,DEC,https://media.crictracker.com/media/attachments/1677234053985_Deccan-Chargers-logo.jpeg
2009.0, 28 ,Ravindra Jadeja,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Ryan Harris.png,6.0,13.0,10.0,23.0,151.0,5/16,25.16,6.47,23.33,0.0,0.0,RR,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg/250px-This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg.png
2009.0, 29 ,Ryan Harris,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Zaheer Khan.png,6.0,8.0,8.0,31.0,230.0,4/34,38.33,7.41,31.0,0.0,0.0,DEC,https://media.crictracker.com/media/attachments/1677234053985_Deccan-Chargers-logo.jpeg
2009.0, 30 ,Zaheer Khan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Shanthakumaran Sreesanth.png,6.0,6.0,6.0,21.0,142.0,4/17,23.66,6.76,21.0,0.0,0.0,MI,https://static.vecteezy.com/system/resources/previews/059/494/375/non_2x/mumbai-indians-original-ipl-team-official-logo-premium-design-for-digital-download-free-vector.jpg
2009.0, 31 ,Shanthakumaran Sreesanth,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Kamran Khan.png,6.0,7.0,7.0,23.0,192.0,3/29,32.0,8.34,23.0,0.0,0.0,PBKS,https://mir-s3-cdn-cf.behance.net/projects/404/614abb172278773.Y3JvcCwxNTAwLDExNzMsMCwxNA.png
2009.0, 32 ,Kamran Khan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Ajit Agarkar.png,6.0,5.0,5.0,17.0,124.0,3/18,20.66,7.01,17.66,0.0,0.0,RR,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg/250px-This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg.png
2009.0, 33 ,Ajit Agarkar,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Yuvraj Singh.png,6.0,11.0,11.0,31.0,284.0,3/25,47.33,9.16,31.0,0.0,0.0,KKR,https://www.mbaskool.com/2015_images/stories/apr-images/ipl-logos01.jpg
2009.0, 34 ,Yuvraj Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Jacques Kallis.png,6.0,14.0,9.0,20.0,142.0,4/29,23.66,7.1,20.0,0.0,0.0,PBKS,https://mir-s3-cdn-cf.behance.net/projects/404/614abb172278773.Y3JvcCwxNTAwLDExNzMsMCwxNA.png
2009.0, 35 ,Jacques Kallis,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Siddharth Trivedi.png,6.0,15.0,14.0,46.0,353.0,3/13,58.83,7.67,46.0,0.0,0.0,RCB,https://wallpapers.com/images/hd/rcb-royal-challengers-bangalore-lion-logo-n8z0bqiop2wa2skq.jpg
2009.0, 36 ,Siddharth Trivedi,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Dimitri Mascarenhas.png,6.0,7.0,7.0,20.0,152.0,4/25,25.33,7.6,20.0,0.0,0.0,RR,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg/250px-This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg.png
2009.0, 37 ,Dimitri Mascarenhas,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Manpreet Gony.png,6.0,5.0,5.0,19.0,132.0,5/25,22.0,6.82,19.33,0.0,0.0,RR,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg/250px-This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg.png
2009.0, 38 ,Manpreet Gony,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Ramesh Powar.png,5.0,7.0,7.0,17.0,172.0,3/31,34.4,10.11,20.4,0.0,0.0,CSK,https://assets.designhill.com/design-blog/wp-content/uploads/2025/03/1-5.jpg
2009.0, 39 ,Ramesh Powar,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Dhawal Kulkarni.png,5.0,9.0,8.0,21.0,132.0,2/11,26.4,6.28,25.2,0.0,0.0,PBKS,https://mir-s3-cdn-cf.behance.net/projects/404/614abb172278773.Y3JvcCwxNTAwLDExNzMsMCwxNA.png
2009.0, 40 ,Dhawal Kulkarni,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Brett Lee.png,5.0,8.0,8.0,26.0,206.0,4/14,41.2,7.92,31.2,0.0,0.0,MI,https://static.vecteezy.com/system/resources/previews/059/494/375/non_2x/mumbai-indians-original-ipl-team-official-logo-premium-design-for-digital-download-free-vector.jpg
2009.0, 41 ,Brett Lee,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Tirumalasetti Suman.png,5.0,5.0,5.0,20.0,111.0,3/15,22.2,5.55,24.0,0.0,0.0,PBKS,https://mir-s3-cdn-cf.behance.net/projects/404/614abb172278773.Y3JvcCwxNTAwLDExNzMsMCwxNA.png
2009.0, 42 ,Tirumalasetti Suman,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Scott Styris.png,5.0,12.0,5.0,15.0,108.0,2/14,21.6,7.2,18.0,0.0,0.0,DEC,https://media.crictracker.com/media/attachments/1677234053985_Deccan-Chargers-logo.jpeg
2009.0, 43 ,Scott Styris,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Jacob Oram.png,5.0,2.0,2.0,8.0,64.0,3/32,12.8,8.0,9.6,0.0,0.0,DEC,https://media.crictracker.com/media/attachments/1677234053985_Deccan-Chargers-logo.jpeg
2009.0, 44 ,Jacob Oram,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Sudeep Tyagi.png,5.0,11.0,7.0,15.0,133.0,3/32,26.6,8.58,18.6,0.0,0.0,CSK,https://assets.designhill.com/design-blog/wp-content/uploads/2025/03/1-5.jpg
2009.0, 45 ,Sudeep Tyagi,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Shoaib Ahmed.png,5.0,8.0,8.0,19.0,136.0,2/18,27.2,7.15,22.8,0.0,0.0,CSK,https://assets.designhill.com/design-blog/wp-content/uploads/2025/03/1-5.jpg
2009.0, 46 ,Shoaib Ahmed,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Dillon du Preez.png,5.0,7.0,7.0,17.0,152.0,2/20,30.4,8.94,20.4,0.0,0.0,DEC,https://media.crictracker.com/media/attachments/1677234053985_Deccan-Chargers-logo.jpeg
2009.0, 47 ,Dillon du Preez,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Balachandra Akhil.png,4.0,2.0,2.0,7.0,56.0,3/32,14.0,8.0,10.5,0.0,0.0,Preez,
2009.0, 48 ,Balachandra Akhil,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Ashok Dinda.png,4.0,6.0,5.0,11.0,80.0,2/17,20.0,7.27,16.5,0.0,0.0,RCB,https://wallpapers.com/images/hd/rcb-royal-challengers-bangalore-lion-logo-n8z0bqiop2wa2skq.jpg
2009.0, 49 ,Ashok Dinda,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Chaminda Vaas.png,4.0,9.0,8.0,24.0,193.0,4/18,48.25,8.04,36.0,0.0,0.0,KKR,https://www.mbaskool.com/2015_images/stories/apr-images/ipl-logos01.jpg
2009.0, 50 ,Chaminda Vaas,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Venugopal Rao.png,4.0,2.0,2.0,8.0,71.0,3/21,17.75,8.87,12.0,0.0,0.0,DEC,https://media.crictracker.com/media/attachments/1677234053985_Deccan-Chargers-logo.jpeg
2009.0, 51 ,Venugopal Rao,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Murali Kartik.png,4.0,16.0,6.0,15.0,122.0,2/23,30.5,8.13,22.5,0.0,0.0,DEC,https://media.crictracker.com/media/attachments/1677234053985_Deccan-Chargers-logo.jpeg
2009.0, 52 ,Murali Kartik,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Abhishek Nayar.png,4.0,10.0,10.0,34.0,201.0,3/17,50.25,5.91,51.0,0.0,0.0,KKR,https://www.mbaskool.com/2015_images/stories/apr-images/ipl-logos01.jpg
2009.0, 53 ,Abhishek Nayar,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Kevin Pietersen.png,4.0,13.0,4.0,12.0,84.0,3/13,21.0,7.0,18.0,0.0,0.0,MI,https://static.vecteezy.com/system/resources/previews/059/494/375/non_2x/mumbai-indians-original-ipl-team-official-logo-premium-design-for-digital-download-free-vector.jpg
2009.0, 54 ,Kevin Pietersen,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/JP Duminy.png,4.0,6.0,4.0,13.0,85.0,2/31,21.25,6.53,19.5,0.0,0.0,RCB,https://wallpapers.com/images/hd/rcb-royal-challengers-bangalore-lion-logo-n8z0bqiop2wa2skq.jpg
2009.0, 55 ,JP Duminy,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Wilkin Mota.png,4.0,13.0,6.0,17.0,93.0,4/17,23.25,5.31,26.25,0.0,0.0,MI,https://static.vecteezy.com/system/resources/previews/059/494/375/non_2x/mumbai-indians-original-ipl-team-official-logo-premium-design-for-digital-download-free-vector.jpg
2009.0, 56 ,Wilkin Mota,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Shane Harwood.png,3.0,8.0,5.0,9.0,61.0,1/24,20.33,6.77,18.0,0.0,0.0,PBKS,https://mir-s3-cdn-cf.behance.net/projects/404/614abb172278773.Y3JvcCwxNTAwLDExNzMsMCwxNA.png
2009.0, 57 ,Shane Harwood,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Thilan Thushara.png,3.0,3.0,3.0,10.0,73.0,2/25,24.33,7.3,20.0,0.0,0.0,RR,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg/250px-This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg.png
2009.0, 58 ,Thilan Thushara,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Laxmi Ratan Shukla.png,3.0,2.0,2.0,8.0,60.0,2/16,20.0,7.5,16.0,0.0,0.0,CSK,https://assets.designhill.com/design-blog/wp-content/uploads/2025/03/1-5.jpg
2009.0, 59 ,Laxmi Ratan Shukla,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Ajantha Mendis.png,3.0,9.0,5.0,14.0,100.0,3/25,33.33,7.14,28.0,0.0,0.0,Shukla,
2009.0, 60 ,Ajantha Mendis,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Charl Langeveldt.png,3.0,4.0,4.0,16.0,117.0,2/19,39.0,7.31,32.0,0.0,0.0,KKR,https://www.mbaskool.com/2015_images/stories/apr-images/ipl-logos01.jpg
2009.0, 61 ,Charl Langeveldt,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Johan Botha.png,3.0,1.0,1.0,4.0,15.0,3/15,5.0,3.75,8.0,0.0,0.0,KKR,https://www.mbaskool.com/2015_images/stories/apr-images/ipl-logos01.jpg
2009.0, 62 ,Johan Botha,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Jesse Ryder.png,3.0,3.0,3.0,12.0,74.0,3/6,24.66,6.16,24.0,0.0,0.0,RR,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg/250px-This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg.png
